Numr Boletim Ocorrencia,Narrativa,Natureza Ocorrencia,Desc Forma,Municipio,Bairro,Tipo Logradouro,Logradouro,Logr Numero,Logr Complemento,Ano Fato,Mes Fato,Dia Fato,Data Fato,Hora Minuto Fato,Qtde BO
2016.392246,"NARRA A VÍTIMA QUE ESTAVA EM UM BAR E HAVIA COLOCADO SEU APARELHO CELULAR EM UMA TOMADA PARA CARREGÁ-LO, MOMENTO ESTE EM QUE PEDIU UMA CERVEJA, E AO OLHAR NOVAMENTE O SEU APARELHO HAVIA SIDO SUMIDO. NO LOCAL NÃO HÁ FILMAGEM.",FURTO,CONSUMADO,SINOP,OUTRO,NI,NAO INFORMADO,NI,NI,2016,12,02,12/2/2016,11:00:00,1
2016.392265,"NARRA A VÍTIMA QUE FOI ASSALTADA POR DOIS RAPAZES, APARENTEMENTE, APARENTAVAM SER MENORES DE IDADE, AMBOS ESTAVAM EM UMA BICICLETA, AMBOS ABORDARAM A VÍTIMA, FINGINDO ESTAREM ARMADOS, OS SUSPEITOS EXIGIRAM O CELULAR DA VÍTIMA, APÓS O FATO A VÍTIMA AINDA PERSEGUIU OS SUSPEITOS PELA RUA DOS VIOLETAS, A VÍTIMA INFORMA QUE JÁ VIRA OS SUSPEITOS NO BAIRRO EM OUTRORA.",ROUBO,CONSUMADO,SINOP,JARDIM VIOLETAS,RUA,DAS VIOLETAS,NI,NI,2016,12,05,12/5/2016,19:30:00,1
2016.392270,RELATA A COMUNICANTE QUE A JANELA DE VIDRO DOS FUNDOS DE SUA RESIDÊNCIA FOI ARROMBADA E QUE FORAM FURTADOS VÁRIOS PERTENCES.,FURTO,CONSUMADO,SINOP,JD ACACIAS,RUA,RENUCIO BALDISSERA,q 13,LT 05 CASA 02,2016,12,05,12/5/2016,18:30:00,1
2016.392312,"NARRA A VÍTIMA QUE ENTRARAM EM SUA CASA, MEDIANTE ARROMBAMENTO, PELA JANELA DA RESIDENCIA, A VÍTIMA SOUBE DA NOTÍCIA AO CHEGAR EM CASA, A VIZINHANÇA NÃO NOTOU NADA ATÍPICO NO DIA DO FATO. A VÍTIMA NÃO SUSPEITA DE NINGUÉM. NA CASA NÃO HÁ CÂMERA DE SEGURANÇA.",FURTO,CONSUMADO,SINOP,LOTEAMENTO NOVO HORIZONTE,RUA,AURORA,Q10,LOTE02,2016,12,02,12/2/2016,19:00:00,1
2016.392345,"RELATA O COMUNICANTE QUE QUANDO ACORDOU VIU A JANELA DE SUA RESIDÊNCIA ABERTA, E PERCEBEU QUE HAVIAM SIDO FURTADOS VÁRIOS PERTENCES.",FURTO,CONSUMADO,SINOP,JARDIM BOA ESPERANÇA,RUA,ANTONIO LUCIANO,130,NI,2016,12,06,12/6/2016,05:00:00,1
2016.392356,"NARRA A COMUNICANTE QUE É FUNCIONÁRIA DA EMPRESA, SINCOR MATO GROSSO, E QUE AO CHEGAR PELA MANHÃ NA EMPRESA AVISTOU A PORTA DE BLINDEX ABERTA, NO LOCAL ESTAVAM REVIRADO AS GAVETAS, MAS A PRINCÍPIO NÃO FOI NADA CONSUMIDO PELOS SUSPEITOS. NO LOCAL NÃO HÁ IMAGENS DE SEGURANÇA.",FURTO,TENTADO,SINOP,CENTRO,RUA,ORQUIDEAS,824,SALA 03,2016,12,06,12/6/2016,07:35:00,1
2016.392405,"NARRA A VITIMA QUE, ACORDOU COM A PORTA DO SEU QUARTO SENDO ARROMBADA, AO PERCEBER, JÁ TINHA UM SUSPEITO DENTRO DO SEU QUARTO. O HOMEM ORDENOU QUE A VÍTIMA FICASSE DEITADA NA CAMA, PORQUE CASO CONTRÁRIO IRIA MATÁ-LA. ASSIM, A VITIMA PERMANECEU TODO TEMPO EM SEU QUARTO, ENQUANTO ELE REVIRAVA TODA A CASA.",ROUBO,CONSUMADO,SINOP,SETOR RESIDENCIAL SUL,RUA,DAS ORQUIDEAS,1246,NI,2016,12,06,12/6/2016,02:00:00,1
2016.392420,NARRA A VÍTIMA QUE O SEU CACHORRO HAVIA SUMIDO E QUE VEIO ACHAR NA CASA DA SUA VIZINHA. A VÍTIMA NO DIA DO FATO NÃO NOTOU NENHUM ARROBAMENTO NA CASA. NO LOCAL NÃO HÁ IMAGENS.,FURTO,CONSUMADO,SINOP,JARDIM JACARANDAS,AVENIDA,DOS FLAMBOYANTES,565,NI,2016,12,06,12/6/2016,14:19:00,1
2016.392430,"RELATA A COMUNICANTE QUE DEIXOU SUA BICICLETA CADEADA DENTRO DO ESTACIONAMENTO DO SUPERMERCADO AURORA DA ANDRE MAGGI, QUE APÓS TERMINAR A COMPRA E RETORNAR PARA O ESTACIONAMENTO SUA BICICLETA HAVIA SIDO FURTADA.",FURTO,CONSUMADO,SINOP,JARDIM DAS OLIVEIRAS,AVENIDA,ANDRÉ MAGGI,NI,NI,2016,12,02,12/2/2016,07:00:00,1
2016.392581,"RELATA A COMUNICANTE QUE SUA FILHA TEVE O CELULAR FURTADO NA ESCOLA, QUE A VÍTIMA SAIU PARA BEBER ÁGUA E DEIXOU O CELULAR DENTRO DA BOLSA NA SALA DE AULA E LÁ ESTAVAM 02 COLEGAS. QUANDO A VÍTIMA ABRIU A BOLSA ALGUM TEMPO DEPOIS O CELULAR NÃO ESTAVA MAIS, PORÉM AS COLEGAS QUE HAVIAM FICADO A SÓS NA SALA JÁ HAVIAM IDO EMBORA. APÓS ALGUNS MINUTOS UMA COLEGA INFORMOU A VÍTIMA QUE SABIA COM QUEM ESTAVA O CELULAR E AINDA DEU DETALHES. O NOME DA COLEGA QUE SUPOSTAMENTE ESTÁ COM O CELULAR DA VITIMA É LIDIANE E ESTUDA NA 8ª SERIE NA ESCOLA ESTADUAL NOSSA SENHORA DE LOURDES, PERÍODO MATUTINO. A VÍTIMA LIGOU PARA A MESMA QUE NEGOU TER SUBTRAÍDO O APARELHO TELEFÔNICO.",FURTO,CONSUMADO,SINOP,SETOR INDUSTRIAL,AVENIDA,MARINGA,NI,NI,2016,12,05,12/5/2016,10:40:00,1
2016.392607,"NARRA A VÍTIMA QUE AO SAIR DO SERVIÇO QUE FICA NO BOBS, DE MADRUGADA, TRÊS HOMENS, EM BICICLETAS, OS MESMOS ABORDARAM A VÍTIMA, COM UMA FACA, E ANUNCIARAM O ASSALTO, APÓS TOMAREM OS PERTENCES DA VÍTIMA OS SUSPEITOS FUGIRAM.",ROUBO,CONSUMADO,SINOP,JARDIM DAS PRIMAVERAS,RUA,DAS PRIMAVERAS,NI,NI,2016,12,06,12/6/2016,01:30:00,1
2016.392698,"RELATA O COMUNICANTE QUE ESTAVA SAINDO DE SEU TRABALHO, QUANDO FOI ABORDADO POR DOIS SUJEITOS EM UMA MOTOCICLETA. FOI LEVADO A CARTEIRA DA VITIMA.",ROUBO,CONSUMADO,SINOP,CENTRO,RUA,DAS PRIMAVERAS,NI,NI,2016,09,18,9/18/2016,15:30:00,1
2016.392735,"ESTA GUPM FOI INFORMADA VIA COPOM À RESPEITO DE UM INDIVÍDUO DE ALCUNHA ""ZÓINHO"" QUE ESTARIA PROFERINDO AMEAÇAS DE MORTE CONTRA A VITIMA(OLINDA) APÓS A MESMA TER RECUPERADO UMA BICICLETA QUE FOI FURTADA PELO SUSPEITO EM FRENTE AO SALÃO DE BELEZA DE PROPRIEDADE DA MESMA. A GUPM TOMANDO CONHECIMENTO DE TAL FATO DESLOCOU-SE ATÉ O LOCAL E POSTERIORMENTE REALIZOU BUSCAS PELO SUSPEITO QUE ACABOU SENDO LOCALIZADO EM SUA RESIDÊNCIA QUE FOI APONTADO PELA VITIMA SENDO O AUTOR DO FURTO, AO DAR VOZ DE PRISÃO AO MESMO ELE DESOBEDECEU TAL ORDEM E RESISTIU ATRAVÉS DE FORÇA FÍSICA CONTRA A GUPM, FATO QUE FOI TESTEMUNHADO PELA MÃE DO MESMO QUE ESTAVA NA RESIDÊNCIA, SENDO ENTÃO NECESSÁRIO O USO MODERADO DA FORÇA PARA CONTENÇÃO DO MESMO CONFORME AUTO DE RESISTÊNCIA. A GUPM ENTÃO CONDUZIU O SUSPEITO BEM COMO A BICICLETA PRODUTO DE FURTO E A VITIMA(STEFHANI)PARA A DEL. POL. E LAVRAR BOLETIM DE OCORRÊNCIA E ENCAMINHA-LO À PJC PARA SEREM TOMADAS AS DEMAIS PROVIDENCIAS CABÍVEIS AO FATO. NADA MAIS REGISTRA-SE.",FURTO,CONSUMADO,SINOP,JARDIM VIOLETAS,RUA,GUAPURUVUS,1198,NI,2016,12,06,12/6/2016,16:00:00,1
2016.392925,RELATA O COMUNICANTE QUE A PORTA DE SEU APARTAMENTO FOI ARROMBADA. FORAM FURTADOS ALGUNS PERTENCES. A LOJA AO LADO DO APARTAMENTO POSSUI CÂMERAS DE SEGURANÇA.,FURTO,CONSUMADO,SINOP,CENTRO,AVENIDA,DAS ACACIAS,2038,NI,2016,12,06,12/6/2016,17:00:00,1
2016.393122,"INFORMA A COMUNICANTE QUE ESTAVA TRAFEGANDO COM A MOTOCICLETA DE SUA VIZINHA PELA RUA DAS AVENCAS, APROXIMADAMENTE A DUAS QUADRAS DA AVENIDA DOS PINHEIROS, QUANDO DOIS INDIVÍDUOS EM UMA MOTO ESCURA, APARENTEMENTE UM UMA BROZ, ABORDARAM A COMUNICANTE E COM UMA FACA LHE DERAM VOZ DE ASSALTO. O PILOTO DA MOTO PARECIA SER DE COR PARDA E O INDIVÍDUO QUE ESTAVA EM SUA GARUPA PARECIA SER BRANCO. APÓS DOMINAREM A COMUNICANTE, SUBTRAÍRAM SUA BOLSA CONTENDO O CRACHÁ DE PONTO DO BANCO SICREDI, SUA CARTEIRA QUE CONTINHA SEU RG, SEU CPF,TÍTULO DE ELEITOR, SUA CARTEIRA DE HABILITAÇÃO, O DOCUMENTO DA MOTOCICLETA, BEM COMO SEU CELULAR SAMSUNG GALAX WIN, ALÉM DE CARTÕES DE CRÉDITO DOS BANCOS DA AMAZÔNIA E SEU RELÓGIO DE COR ROSÊ. APÓS SUBTRAÍREM OS BENS DA COMUNICANTE, OS DOIS INDIVÍDUOS SAÍRAM EM DISPARADA PARA LUGAR INCERTO E NÃO SABIDO.",ROUBO,CONSUMADO,SINOP,JARDIM DAS OLIVEIRAS,RUA,DAS AVENCAS,NI,NI,2016,12,06,12/6/2016,20:15:00,1
2016.393137,"COMPARECEU NESTA DELEGACIA DE POLÍCIA AS VÍTIMA PARA NOS RELATAR QUE POR VOLTA DAS 20:50 HS. FORAM ABORDADOS POR DOIS INDIVÍDUOS QUE ESTAVAM DE BICICLETAS, SENDO QUE UM DELES FAZENDO MENÇÃO DE SACAR UMA ARMA DA CINTURA ORDENOU QUE AS VÍTIMA ENTREGASSEM OS SEUS PERTENCES, SENDO CARTEIRA COM DOCUMENTOS, CELULARES; QUE APÓS SAÍRAM CORRENDO TOMANDO RUMO IGNORADO. NOS RELATOU AINDA QUE UM DELES APARENTAVA SER MENOR E O OUTRO MAIOR.",ROUBO,CONSUMADO,SINOP,CENTRO,AVENIDA,JULIO CAMPOS,NI,NI,2016,12,06,12/6/2016,20:50:00,1
2016.393196,"INFORMA A COMUNICANTE QUE ESTAVA TRAFEGANDO COM SUA MOTO HONDA BIZ, DE COR PRETA PELA RUA DAS SERINGUEIRAS QUANDO DOIS INDIVÍDUOS, SENDO UMA MULHER QUE PILOTAVA A MOTOCICLETA E UM HOMEM DE PORTE MÉDIO ABORDARAM A COMUNICANTE E LHE DERRUBARAM NO CHÃO. A COMUNICANTE NO CALOR DO MOMENTO ENTROU EM LUTA CORPORAL COM O HOMEM QUE ESTAVA NA GARUPA, PORÉM, ELE SACOU UMA ARMA E FALOU PARA A COMUNICANTE CALAR A BOCA. APÓS APONTAR A ARMA PARA A COMUNICANTE O SUSPEITO SUBTRAIU A BOLSA DA COMUNICANTE LEVANDO TODOS OS SEUS DOCUMENTOS, QUAIS SEJAM: CARTÕES DO BANCO DO BRASIL, CARTEIRA DE ESTUDANTE, CELULAR MOTO G4, CARREGADORES DE CELULAR E UM BOLETO DO DANTE DE OLIVEIRA.",ROUBO,CONSUMADO,SINOP,SETOR COMERCIAL,RUA,DAS SERINGUEIRAS,NI,NI,2016,12,06,12/6/2016,22:30:00,1
2016.393342,"TENHO UMA CARRETINHA PARA USO PESSOAL E ENCONTRAVA-SE ESTACIONADA NO TERRENO RUA DAS SAMAMBAIAS 504 JARDIM JACARANDAS SINOP MT, SENTINDO FALTA DA MESMA, POR TER CÂMERAS DE SEGURANÇA CONSEGUI VISUALIZAR O VÍDEO COM O FURTO DA MESMA NO DIA 29/11/2016 POR VOLTA DAS AS 23:39 SENDO SER UM UNO 4 PORTAS PROVAVELMENTE COR PRATA COM 2 PESSOAS NELE SENDO UM DESCEU DO CARRO PEGOU A CARRETINHA ENGATOU NO USO E FOI EMBORA CERCA DE 2 MINUTOS ISSO ACONTECEU CONFORME VÍDEO A PESSOA HOMEM PARECE SER MEIO GORDINHO.",FURTO,CONSUMADO,SINOP,JACARANDAS,RUA,SAMAMBAIAS,504,TERRENO LATERAL,2016,11,29,11/29/2016,23:39:00,1
2016.393380,"NO DIA 03/12/2016 CHEGUEI POR VOLTA DAS 18:50 ESTACIONEI A BICICLETA NO PATIO DO HOSPITAL REGIONAL. QUANDO FOI A PARTIR DAS 07:03 DA MANHA DE DOMINGO DO DIA 04/12/2016 OBSERVEI QUE MINHA BICICLETA NÃO SE ENCONTRAVA NO MESMO LOCAL, NO DIA 05/12/2016 PROCUREI ADMINISTRAÇÃO DO HOSPITAL PARA NOTIFICAR O OCORRIDO QUE PUXARAM A CÂMERA DE SEGURANÇA APARECE UM HOMEM LEVANDO A BICICLETA E JOGANDO PELO MURO DO HOSPITAL.",FURTO,CONSUMADO,SINOP,CENTRO,RUA,CAVIUNAS,1759,ESTACIONAMENTO DOS FUNCIONÁRIOS NA RUA DAS AMENDOEIRAS,2016,12,04,12/4/2016,03:23:00,1
2016.393590,"COMPARECEU A ESTA DELEGACIA DE POLICIA CIVIL A COMUNICANTE NOTICIANDO QUE FOI ATE O SUSPERMERCADO MACHADO ECONOMICO E SACOU A QUANTIA DE R$3000,00 MIL REAIS EM DINHEIRO E SEGUIU A PE PELA RUA GUAPURUVUS BAIRRO VIOLETAS, QUANDO FI ABORDADA POR UM ELEMENTO EM UMA BICICLETA COM UMA ARMA DE FOGO EM MÃO DIZENDO: PASSA TODO O DINHEIRO QUE VOCE SACOU E ABRE A BOLSA SE NÃO DOU UM TIRO EM VOCE, QUE FOI ENTREGUE O VALOR ACIMA MENCIONADO E O MESMO SAIU EM DIREÇÃO A PRAÇA P25, QUE O MESMO APARENTAVA SER MENOR DE IDADE, TENDO AS CARACTERISTICAS NEGRA, MAGRO, USAVA CALÇA JEANS E CAMISA BRANCA DE BONE PRETO, SENDO DA COMUNICANTE A INTEIRA RESPONSABILIDADE CIVIL E CRIMINAL O FATO AQUI NARRADO.",ROUBO,CONSUMADO,SINOP,JARDIM VIOLETAS,RUA,GUAPURUVOS,NI,NI,2016,12,07,12/7/2016,10:00:00,1
2016.393766,"RELATA O COMUNICANTE QUE ALGUÉM ENTROU PELA JANELA DE SUA RESIDÊNCIA E FURTOU ALGUNS PERTENCES. NÃO HÁ CÂMERAS DE SEGURANÇA PRÓXIMO A RESIDÊNCIA. O COMUNICANTE INFORMA QUE AS RESIDÊNCIAS DOS VIZINHOS TAMBÉM JÁ FORAM FURTADAS, INCLUSIVE HÁ SUSPEITAS DE ALGUNS MORADORES DA VIZINHANÇA.",FURTO,CONSUMADO,SINOP,JD OLIVEIRAS,RUA,DAS ALFAZEMAS,530,NI,2016,12,07,12/7/2016,11:45:00,1
2016.393847,"NARRA A VÍTIMA QUE UM HOMEM FOI FILMADO PELO CIRCUITO DE CÂMERA DA SUA LOJA PRATICANDO ATOS ILÍCITOS. O SUSPEITO ESTOUROU A PORTA DE BLINDEX DA LOJA E REVIROU TODA A LOJA ATRÁS DE DINHEIRO. DO LOCAL NÃO FOI LEVADO NADA. APENAS OS DANOS MATERIAIS.O SUSPEITO ESTAVA EM UM CARRO DE COR PRETA, A PRINCÍPIO SERIA UM SANTANA PRETO.",FURTO,CONSUMADO,SINOP,SETOR INDUSTRIAL SUL,RUA,COLONIZADOR ÊNIO PEPINO,415,NI,2016,12,06,12/6/2016,04:45:00,1
2016.393946,"RELATA A COMUNICANTE QUE NA DATA DOS FATOS ESTAVA DORMINDO EM SUA CASA DORMINDO, ONDE UMA MULHER VEIO ADENTRAR EM SUA CASA PELA JANELA, RELATA A COMUNICANTE QUE SUA FILHA TENHA ACORDADO PARA IR NO BANHEIRO ONDE A SUSPEITA VEIO A PUXAR A CRIANÇA PARA A COZINHA E TAMPOU SUA BOCA, RELATA A CRIANÇA QUE A SUSPEITA LHE DISSE SER NAMORADA DE SEU TIO, ONDE A MESMA VOLTOU A DORMIR E NÃO VIU A MULHER IR EMBORA. RELATA A COMUNICANTE QUE VEIO TOMAR CIÊNCIA DO OCORRIDO SOMENTE DE MANHA. RELATA QUE FOI FURTADO DOIS ELETRÔNICOS(UM TABLET KI PED, UM CELULAR) E A BOLSA DA COMUNICANTE CONTENDO SEUS DOCUMENTOS DE RG, CPF, TITULO DE ELEITOR, CNH AB, DOCUMENTO DA MOTOCICLETA BIZ PLACA QBI 8861 E CARTÕES DE BANCO(CAIXA ECONOMICA FEDERAL), CPF DE THAWANY CRISTINA TAVARES DE ARAUJO; RG E CPF(STEPHANIE TAUANI TAVARES DE ARAUJO);TITULO, RG E CPF(CLEBERSON TAVARES DA SILVA) E TAMBEM FOI LEVADO DE SUA CONTA BANCARIA R$150,00 REAIS EM DINHEIRO, SENDO DA COMUNICANTE A INTEIRA RESPONSABILIDADE CIVIL E CRIMINAL O FATO AQUI NARRADO.",ROUBO,CONSUMADO,SINOP,JARDIM TARUMAS,ESTRADA,AMÉLIA,334B,NI,2016,12,07,12/7/2016,03:00:00,1
2016.394189,"NARRA A VÍTIMA QUE ESTAVA EM CASA E QUE HAVIA DEIXADO SEU CELULAR PRÓXIMO A JANELA, CARREGANDO, AO ACORDA O MESMO NÃO SE ENCONTRAVA MAIS NO LOCAL. A VÍTIMA ACREDITA QUE ALGUÉM SUBTRAIU, ENQUANTO O MESMO DORMIA. NO LOCAL DO FATO NÃO HÁ SINAL DE ARROMBAMENTO.",FURTO,CONSUMADO,SINOP,JARDIM BOA ESPERANÇA,RUA,06,NI,NI,2016,12,05,12/5/2016,03:00:00,1
2016.394399,"A COMUNICANTE RELATA QUE NA DATA E HORA DO FATO A VITIMA ESTAVA SAINDO DE SEU SERVIÇO PARA O ALMOÇO CONDUZINDO SUA BICICLETA COM UM CELULAR NO BOLSO QUANDO O SUSPEITO LHE ACOMPANHOU E SEM DIZER NADA SUBTRAIU SEU CELULAR E SEGUIU EM SENTIDO IGNORADO. NOTICIA QUE A VÍTIMA VISUALIZOU UM SENHOR ""CAPINANDO"" EM FRENTE UMA RESIDENCIA E PRESENCIOU O FATO. CONTA QUE PEDIU AJUDA, MAS SEM SUCESSO.",FURTO,CONSUMADO,SINOP,JARDIM DAS VIOLETAS,RUA,DOS XAXINS,NI,NI,2016,12,07,12/7/2016,13:30:00,1
2016.394481,"ESTA GUPM ENCONTRAVA-SE NA SEDE DO 11° BPM QUANDO A VÍTIMA O SR. VINICIUS ADENTROU AO QUARTEL BEM NERVOSO E INFORMOU QUE HAVIA SAÍDO DE SUA RESIDÊNCIA PELA MANHÃ E AO RETORNAR AO FINAL DA TARDE PERCEBEU QUE SUA CASA HAVIA SIDO FURTADA E VÁRIOS OBJETOS TERIAM SIDO SUBTRAÍDOS, INCLUSIVE UM IPAD DE MARCA APPLE E QUE CONSEGUIU ATRAVÉS DO RASTREADOS DESTE APARELHO LOCALIZAR UMA RESIDÊNCIA ONDE SUPOSTAMENTE ESTARIA ESSE IPAD, ENTÃO REPASSOU AS GUPM E SAÍRAM EM DIREÇÃO AO ENDEREÇO SUPRACITADO, E AO CHEGAR A RESIDÊNCIA A GUPM DEPAROU-SE COM DOIS INDIVÍDUOS QUE ESTAVAM CONSUMINDO ENTORPECENTE NA VARANDA DESSE CASA E QUE AVISTAREM A GUPM EVADIRAM PARA DENTRO DA RESIDÊNCIA ENTÃO A GUPM RAPIDAMENTE FEZ O ACOMPANHAMENTO E AO ADENTRAR AO LOCAL FORA DADA VOZ DE PARADA PORÉM NÃO OBEDECERAM ENTÃO FORA NECESSÁRIO O USO DIFERENCIADO DE FORÇA PARA IMOBILIZÁ-LOS E ALGEMÁ-LOS, DURANTE A BUSCA NA RESIDÊNCIA FORA LOCALIZADO UM REVOLVER CAL. 32 COM ALGUMAS MUNIÇÕES INTACTAS E VÁRIOS OBJETOS DE PROCEDÊNCIA DUVIDOSA E TAMBÉM UMA PORÇÃO DE MACONHA. GUPM AO REVISTAR OS FUNDOS DA REFERIDA RESIDÊNCIA ENCONTROU UM QUARTO ONDE ENCONTRAVA-SE A SENHORA AMANDA QUE DISSE NÃO TER CONTATO COM AS PESSOAS QUE MORAVAM NA RESIDÊNCIA DA FRENTE E QUE A VÍTIMA, SR. VINICIUS, INFORMOU QUE AVISTOU A SENHORA AMANDA JOGANDO UM OBJETO POR CIMA DO MURO AO AVISTAR A GUPM CHEGANDO, E A GUPM AO REALIZAR A BUSCA NOS FUNDOS DA RESIDÊNCIA LOCALIZOU O IPAD FURTADO E E REALIZAR O ENCAMINHAMENTO DA SENHORA AMANDA ATÉ A VIATURA, O SR. RAFAEL INVESTIU CONTRA A GUPM E ENTÃO FORA NECESSÁRIO O USO DIFERENCIADO DA FORÇA PARA IMOBILIZA-LO E FAZER A CONDUÇÃO DO RAFAEL. DIANTE DISSO FORA FEITA A CONDUÇÃO DOS SUSPEITOS ATÉ A DEL POL DE SINOP-MT.",FURTO,CONSUMADO,SINOP,JARDIM BOA ESPERANÇA,RUA,11,2762,NI,2016,12,07,12/7/2016,20:30:00,1
2016.394493,"QUE ESTA GUPM EM CONVERSA COM A VITIMA DISSE QUE APÓS TER TIDO A ENERGIA CORTADA, SÓ FOI DAR FALTA DO MEDIDOR/RELÓGIO QUANDO FOI FAZER A RELIGAÇÃO DO MESMO.",FURTO,CONSUMADO,SINOP,JARDIM ITALIA 3,RUA,SIENA,s/n,QUADRA 36 LOTE 08,2016,12,07,12/7/2016,12:00:00,1
2016.394494,"ESTA EQUIPE DE INVESTIGADORES APOS RECEBER DENUNCIA DE QUE O SUSPEITO ALAN VENTURA DOS SANTOS TERIA EFETUADO O FURTO DO VEICULO FIAT PUNTO PLACA NJB 9421 NA DATA DE 27-10-2016, PASSAMOS A INVESTIGAR O FATO E NESTA DATA LOCALIZAMOS AMBOS CONDUZIDOS CONSUMINDO MACONHA EM FRENTE A SUA RESIDENCIA. DIANTE DO EXPOSTO, CONDUZIMOS AMBOS ATE ESTA DELEGACIA DE POLICIA ONDE CONVERSAMOS COM ALAN, QUE APOS SER INDAGADO SOBRE O FATO, ACABOU CONFESSANDO PARTICIPAÇAO NO FURTO E COLABORANDO COM AS INVESTIGAÇOES, MOSTROU ONDE O VEICULO FORA ESCONDIDO.QUE NOS DESLOCAMOS ATE A MT-423 QUE DA ACESSO A CLAUDIA, ONDE CERCA DE 10 KM APOS UM TREVO CONHECIDO COMO PÉ DE GALINHA, A ESQUERDA, ADENTRAMOS EM UMA AREA DE MATA ONDE O VEICULO ESTAVA ESCONDIDO EM MEIO A FLORESTA.QUE DIANTE DO FATO, TROUXEMOS O VEICULO ATE ESTA DELEGACIA ESPECIALIZADA ONDE AGUARDA A RESTITUIÇÃO À VÍTIMA.QUE AMBOS CONDUZIDOS ESTAO A DISPOSIÇAO DA AUTORIDADE POLICIAL.",FURTO,CONSUMADO,SINOP,ZONA RURAL,RODOVIA,MT 423,NI,NI,2016,12,07,12/7/2016,23:35:00,1
,,USO ILÍCITO DE DROGAS,CONSUMADO,SINOP,ZONA RURAL,RODOVIA,MT 423,NI,NI,2016,12,07,12/7/2016,23:35:00,1
2016.394541,"ESTA GUPM FOI SOLICITADA VIA CENTRAL DE ATENDIMENTO (COPOM), SOBRE UM ROUBO NA RESIDÊNCIA DO BAIRRO MARIPA ESTRADA ALZIRA N: 914. A GUPM AO CHEGAR NO LOCAL FAMOS RECEBIDO PELAS VITIMAS O SR, ADRIANO COM SUA ESPOSA A SRA, RAIMUNDA AO CHEGAR À RESIDÊNCIA DE SEU CUNHADO SR, MARCIO FOI ABORDADO POR DOIS SUSPEITO SENDO QUE O SUSPEITO CARACTERÍSTICA MORENO BAIXO DE CAMISA VERDE PORTAVA UMA ARMA DE FOGO E O SEGUNDO SUSPEITO ESTARIA DE CAMISA NA COR BEGE. TAMBÉM RELATOU QUE OS SUSPEITOS LEVARAM TODAS AS VITIMAS PARA O INTERIOR DA RESISTÊNCIA E MANDANDO TODOS DEITAR NO CHÃO, UTILIZANDO DE DUAS BOLSAS PRETA PARA SUBTRAIR OS PERTENCES DAS VITIMAS. FORMAM SUBTRAÍDOS VÁRIOS PERTENCES DAS VITIMAS, DO SR, MARCIO FOI LEVADO UMA CARTEIRA CONTENDO APENAS DOCUMENTOS E UM CELULAR SAMSUNG, DO SRA, MARILEIA FOI LEVADO UMA BOLSA CONTENDO DOCUMENTOS E VÁRIOS CARTÕES E UM CELULAR MODELO J3 SAMSUNG, DA SRA, RAIMUNDA FOI LEVADO UMA CARTEIRA COM DOCUMENTOS UMA QUANTIA EM MOEDA CORRENTE APROXIMADAMENTE 350,00 REAIS, E UM CELULAR MODELO LG. LOGO APÓS O ROUBO OS SUSPEITOS EVADIRAM DO LOCAL EM UMA MOTOCICLETA PRETA SEGUINDO SENTIDO MERCADO MACHADO SUPER CENTER, FOI PASSADO PARA O COPOM TODAS INFORMAÇÕES DO ROUBO E QUE FORA TRANSMITIDO PARA OUTRAS VTRS,ATE O MOMENTO SEM ÊXITO FOI ORIENTADOS AS VITIMAS POSTERIORMENTE LEVAR AS NOTAS FISCAL NA DELEGACIA PARA INSERIR NO BO. LAVRA-SE REGISTRA PARA AS DEVIDAS PROVIDENCIAS QUE O CASO REQUER.",ROUBO,CONSUMADO,SINOP,JARDIM MARIPÁ,ESTRADA,ESTRADA ALZIRA,914,NI,2016,12,07,12/7/2016,22:50:00,1
2016.394591,"NARRA O COMUNICANTE QUE AO ACORDAR DE MANHA E PROCURAR A SUA MOTO HONDA/BROS 150 ESD ANO 2013/2014 DE COR VERMELHA, NÃO ESTAVA MAIS NO LOCAL ONDE COSTUMAVA DEIXAR EM SUA AREA, SEGUNDO O DECLARANTE O CADEADO DO PORTÃO FOI ESTOURADO E O SUSPEITO FURTARAM A SUA MOTOCICLETA E UM CAPACETE.",FURTO,CONSUMADO,SINOP,JARDIM VIOLETAS,RUA,DOS XAXINS,1183,NI,2016,12,08,12/8/2016,04:00:00,1
2016.394665,"INFORMA O COMUNICANTE QUE AO ESTACIONAR SUA MOTOCICLETA NA FRENTE DE SUA CASA ACABOU POR TER SUA MOCHILA FURTADA. QUE DENTRO DA SUA MOCHILA TINHA ROUPAS PESSOAIS, MATERIAIS DE TRABALHO E MEDICAMENTOS. QUE NÃO SABE DIZER QUEM FURTOU, HAJA VISTA QUE AO OLHAR PARA TRAZ O SUSPEITO JÁ HAVIA SE EVADIDO DO LOCAL.",FURTO,CONSUMADO,SINOP,JARDIM JACARANDÁS,AVENIDA,DAS SIBIPIRUNAS,1454,NI,2016,12,07,12/7/2016,19:00:00,1
